355.715517,926.436250
606.577586,926.455905
931.593009,732.515517
805.336940,57.965810
550.321724,55.874328
422.970534,752.131836
491.954440,514.157233
647.108319,754.735569
559.010690,693.693060
830.562414,693.714474
357.622448,590.229500
598.139681,590.248267
882.622440,590.270560
127.114138,693.664017
424.444776,105.590155
648.612397,103.017431
750.548353,863.097517
491.927147,863.295164
716.093379,510.008966
52.278448,517.802586
