0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.929408,2.450881,2.147489,1.813478,1.622721,1.449203,1.374301,1.349167,1.349167,1.349167,1.349167,1.349167,1.390324,1.397881,1.405438,1.415515,1.423072,1.430629,1.440705,1.448262,1.455819,1.465896,1.473453,1.481010,1.491086,1.498643,1.506201,1.516277,1.523834,1.531391,1.541467,1.549024,1.556582,1.566658,1.574215,1.581772,1.591848,1.599406,1.606963,1.617039,1.624596,1.632153,1.642230,1.649787,1.657344,1.667420,1.674977,1.682534,1.692611,1.700168,1.707725,1.717801,1.725358,1.734557,1.742114,1.749672,1.759748,1.767305,1.774862,1.784938,1.792696,1.806267,1.842567,1.889883,1.960196,2.101335,2.252773,2.455645,2.831392,2.947130,2.947130,2.947130,2.947130,2.947130,1.909250,1.919326,1.926883,1.934440,1.944516,1.952074,1.959631,1.969707,1.977264,1.953293,1.910049,1.877543,1.843889,1.799017,1.774736,1.817949,1.974398,2.162406,2.512258,2.848983,2.970842,2.970842,2.970842,2.970842,2.970842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.958751,3.489101,2.929408,2.450881,2.147489,1.813478,1.622721,1.449203,1.374301,1.349167,1.349167,1.349167,1.349167,1.349167,1.390324,1.397881,1.405438,1.415515,1.423072,1.430629,1.440705,1.448262,1.455819,1.465896,1.473453,1.481010,1.491086,1.498643,1.506201,1.516277,1.523834,1.531391,1.541467,1.549024,1.556582,1.566658,1.574215,1.581772,1.591848,1.599406,1.606963,1.617039,1.624596,1.632153,1.642230,1.649787,1.657344,1.667420,1.674977,1.682534,1.692611,1.700168,1.707725,1.717801,1.725358,1.734557,1.742114,1.749672,1.759748,1.767305,1.774862,1.784938,1.792696,1.806267,1.842567,1.889883,1.960196,2.101335,2.252773,2.455645,2.831392,3.357742,3.870665,3.870665,3.870665,3.870665,3.870665,4.961939,1.926883,1.934440,1.944516,1.952074,1.959631,1.969707,1.977264,1.953293,1.910049,1.877543,1.843889,1.799017,1.774736,1.817949,1.974398,2.162406,2.512258,2.848983,3.383975,3.849845,3.849845,3.849845,3.849845,3.849845,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.838609,3.958751,3.489101,2.929408,2.450881,2.147489,1.813478,1.622721,1.449203,1.374301,1.349167,1.349167,1.349167,1.349167,1.349167,1.390324,1.397881,1.405438,1.415515,1.423072,1.430629,1.440705,1.448262,1.455819,1.465896,1.473453,1.481010,1.491086,1.498643,1.506201,1.516277,1.523834,1.531391,1.541467,1.549024,1.556582,1.566658,1.574215,1.581772,1.591848,1.599406,1.606963,1.617039,1.624596,1.632153,1.642230,1.649787,1.657344,1.667420,1.674977,1.682534,1.692611,1.700168,1.707725,1.717801,1.725358,1.734557,1.742114,1.749672,1.759748,1.767305,1.774862,1.784938,1.792696,1.806267,1.842567,1.889883,1.960196,2.101335,2.252773,2.455645,2.831392,3.357742,3.870665,3.870665,3.870665,3.870665,3.870665,4.961939,5.733010,1.934440,1.944516,1.952074,1.959631,1.969707,1.977264,1.953293,1.910049,1.877543,1.843889,1.799017,1.774736,1.817949,1.974398,2.162406,2.512258,2.848983,3.383975,4.018117,4.745737,5.778022,4.942095,4.942095,4.942095,4.942095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.621975,4.838609,3.958751,3.489101,2.929408,2.450881,2.147489,1.813478,1.622721,1.449203,1.374301,1.349167,1.349167,1.349167,1.349167,1.349167,1.390324,1.397881,1.405438,1.415515,1.423072,1.430629,1.440705,1.448262,1.455819,1.465896,1.473453,1.481010,1.491086,5.492274,5.492274,5.492274,5.492274,5.492274,5.499831,5.509907,5.517464,5.525021,5.535097,5.542654,5.550211,5.560287,5.567844,5.578405,5.702885,5.958223,1.642230,6.710237,1.657344,1.667420,1.674977,5.644858,1.692611,1.700168,1.707725,1.717801,1.725358,5.727699,5.727699,5.727699,5.727699,5.727699,5.735256,5.745333,5.752890,5.760447,5.770524,5.778081,5.785638,5.794553,5.797162,5.803878,5.841771,5.915736,4.066374,5.210650,5.733010,6.848333,5.733010,4.961939,5.733010,5.896763,1.944516,1.952074,1.959631,1.969707,1.977264,1.953293,1.910049,1.877543,1.843889,1.799017,1.774736,1.817949,1.974398,2.162406,2.512258,2.848983,3.383975,4.018117,4.745737,5.778022,6.929156,5.997990,5.997990,5.997990,5.997990,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.691560,5.621975,4.838609,3.958751,3.489101,2.929408,2.450881,2.147489,2.055293,2.055293,2.055293,2.055293,2.055293,5.938848,5.625405,5.463502,5.356732,5.350130,5.357687,5.367763,5.375320,5.382877,5.392953,5.400511,5.408068,5.418144,5.425701,5.433258,5.443334,5.450891,5.492274,5.492274,5.492274,5.492274,5.492274,5.499831,5.509907,5.517464,5.525021,5.535097,5.542654,5.550211,5.560287,5.567844,5.578405,5.702885,5.958223,6.620768,6.710237,7.893730,6.710237,7.893730,5.644858,5.652415,5.659972,5.670049,5.677606,5.685163,5.727699,5.727699,5.727699,5.727699,5.727699,5.735256,5.745333,5.752890,5.760447,5.770524,5.778081,5.785638,5.794553,5.797162,5.803878,5.841771,5.915736,6.059537,5.210650,7.144171,6.848333,7.723152,6.848333,7.723152,5.896763,5.904320,5.911877,5.921953,5.929510,5.937068,5.947144,5.954701,5.962258,5.972334,5.974034,5.942763,5.901069,5.869174,2.162406,2.512258,2.848983,3.383975,4.018117,4.745737,5.778022,6.929156,6.929156,7.928298,6.929156,6.929156,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.854642,6.691560,5.621975,4.838609,3.958751,3.489101,3.062707,3.062707,3.062707,3.062707,3.062707,7.373475,6.757048,6.246405,5.938848,5.625405,5.463502,5.356732,5.350130,5.357687,5.367763,5.375320,5.382877,5.392953,5.400511,5.408068,5.418144,5.425701,5.433258,5.443334,5.450891,5.492274,5.492274,5.492274,5.492274,5.492274,5.499831,5.509907,5.517464,5.525021,5.535097,5.542654,5.550211,5.560287,5.567844,5.578405,5.702885,5.958223,6.620768,6.710237,8.790596,7.893730,7.893730,5.644858,5.652415,5.659972,5.670049,5.677606,5.685163,5.727699,5.727699,5.727699,5.727699,5.727699,5.735256,5.745333,5.752890,5.760447,5.770524,5.778081,5.785638,5.794553,5.797162,5.803878,5.841771,5.915736,6.059537,6.437252,7.144171,6.848333,8.912812,7.723152,7.723152,5.896763,5.904320,5.911877,5.921953,5.929510,5.937068,5.947144,5.954701,5.962258,5.972334,5.974034,5.942763,5.901069,5.869174,5.834623,5.788556,5.782851,3.383975,4.018117,4.745737,5.778022,6.929156,6.929156,7.928298,7.928298,7.928298,7.928298,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.854642,6.691560,5.621975,4.838609,3.958751,4.127271,4.127271,4.127271,9.790939,8.898039,8.089525,7.373475,6.757048,6.246405,5.938848,5.625405,5.463502,5.356732,5.350130,5.357687,5.367763,5.375320,5.382877,5.392953,5.400511,5.408068,5.418144,5.425701,5.433258,5.443334,5.450891,5.492274,5.492274,5.492274,5.492274,5.492274,5.499831,5.509907,5.517464,5.525021,5.535097,5.542654,5.550211,5.560287,5.567844,5.578405,5.702885,5.958223,6.620768,8.790596,8.790596,7.893730,8.790596,5.644858,5.652415,5.659972,5.670049,5.677606,5.685163,5.727699,5.727699,5.727699,5.727699,5.727699,5.735256,5.745333,5.752890,5.760447,5.770524,5.778081,5.785638,5.794553,5.797162,5.803878,5.841771,5.915736,6.059537,6.437252,7.144171,8.912812,8.912812,7.723152,8.912812,5.896763,5.904320,5.911877,5.921953,5.929510,5.937068,5.947144,5.954701,5.962258,5.972334,5.974034,5.942763,5.901069,5.869174,5.834623,5.788556,5.782851,5.876589,4.018117,6.448431,5.778022,6.929156,8.450604,8.986281,9.812699,8.986281,8.986281,8.986281,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.361728,7.854642,6.691560,5.621975,4.838609,5.027732,5.027732,5.027732,10.759302,9.790939,8.898039,8.089525,7.373475,6.757048,6.246405,5.938848,5.625405,5.463502,5.356732,5.350130,5.357687,5.367763,5.375320,5.382877,5.392953,5.400511,5.408068,5.418144,5.425701,5.433258,5.443334,5.450891,5.492274,5.492274,5.492274,5.492274,5.492274,5.499831,5.509907,5.517464,5.525021,5.535097,5.542654,5.550211,5.560287,5.567844,5.578405,5.702885,5.958223,6.620768,9.990215,9.990215,9.990215,9.990215,5.644858,5.652415,5.659972,5.670049,5.677606,5.685163,5.727699,5.727699,5.727699,5.727699,5.727699,5.735256,5.745333,5.752890,5.760447,5.770524,5.778081,5.785638,5.794553,5.797162,5.803878,5.841771,5.915736,6.059537,6.437252,7.144171,9.811791,9.811791,9.811791,9.811791,5.896763,5.904320,5.911877,5.921953,5.929510,5.937068,5.947144,5.954701,5.962258,5.972334,5.974034,5.942763,5.901069,5.869174,5.834623,5.788556,5.782851,5.876589,4.018117,6.448431,6.988795,6.929156,8.450604,8.986281,9.812699,10.948912,9.812699,9.812699,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.361728,7.854642,7.144391,6.036263,6.036263,6.036263,6.036263,11.793454,10.759302,9.790939,9.114470,8.089525,7.373475,6.757048,6.246405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.085213,6.085213,6.085213,6.085213,6.085213,6.620768,10.890183,10.890183,10.890183,10.890183,10.893439,10.893439,10.893439,10.893439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.008111,6.008111,6.008111,6.000271,6.000271,6.000271,6.000271,6.000271,6.059537,6.437252,7.144171,10.711761,10.711761,10.711761,10.711761,10.870034,10.870034,10.870034,10.870034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.062459,6.062459,6.062459,6.062459,6.062459,6.142669,6.448431,6.988795,7.672923,8.450604,10.948912,9.812699,10.948912,10.948912,10.948912,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.243119,9.361728,7.854642,7.144391,6.036263,7.144391,7.144391,12.883062,11.793454,10.759302,10.266276,9.114470,8.089525,7.373475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.096313,7.096313,7.096313,7.096313,7.096313,11.790152,11.790152,11.790152,11.790152,11.793408,11.793408,11.793408,11.793408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.134029,7.134029,7.134029,7.134029,7.144171,7.144171,7.144171,7.144171,7.144171,11.911718,11.911718,11.911718,11.911718,11.770003,11.770003,11.770003,11.770003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.148029,7.148029,7.148029,7.148029,6.988795,7.672923,8.450604,11.238304,11.822329,11.822329,11.822329,11.822329,11.822329,0.000000,0.000000
