50.293695,541.620615
376.387450,923.100156
611.667450,923.121547
932.596904,741.493570
816.286314,51.314741
551.349737,49.588175
422.250805,688.516584
491.278835,689.558814
422.258720,587.311584
491.458884,582.077867
646.978826,689.571132
750.778826,689.579280
647.315856,585.771469
748.520856,585.779401
